"DATE","TEAMNAME","USERCOUNT","SECONDSSPENT","QUANTITY","VOLUME","WEIGHT","PRICE"
"2019-08-09","DP2","48","1768463","480283","1643.195061424","221332.55714814816","1380445.66"
"2019-08-09","EXT2","1","57191","492756","1292.680154908","192419.536","495825.46"
"2019-08-09","HP1","12","331754","77899","472.849383025","48417.05","304310.17"
"2019-08-09","HP2","12","297276","158869","666.548539303","76011.021","427357.2"
"2019-08-09","IP2","1","36","44","3.805176","395.84","2001.0"
"2019-08-10","HP1","2","64324","6891","29.110045625","2735.161","21249.89"
"2019-08-10","EXT2","1","34793","0","0.0","0.0","0.0"
"2019-08-10","DP1","15","379513","86327","436.615439004","51674.538","359481.01"
"2019-08-10","HP2","2","47426","18942","121.38765285","11073.614","95324.67"
"2019-08-10","DP2","14","301127","210330","588.877371332","88087.4505","379223.83"
