DATE,USERCOUNT,SECONDSSPENT,QUANTITY,VOLUME,WEIGHT,PRICE
2021-05-06,101,3007678,932766,6891.71291037,685345.037,4693723.59
2021-05-07,97,2869387,1405170,9175.2515148775,940642.095,5815265.63
2021-05-08,1,85,3970,29.990771504,2942.682,14182.82
2021-05-10,103,3239435,950598,6884.0118183145,685581.956,4686351.62
2021-05-11,100,3424119,998530,6360.47677731,688491.8424999999,4510451.5200000005
2021-05-12,98,3326010,1019076,6147.22913494701,676490.8025,4180622.0900000003
2021-05-13,2,1109,12960,112.998433708,11449.403,48060.68
2021-05-14,81,2290139,1222751,6124.696516806006,697105.887,3768242.44
2021-05-15,33,992005,275169,1526.982212063004,183055.83800000002,1218430.1600000001
2021-05-17,110,3732032,1455345,6862.949558088004,867342.8515,4742118.22
2021-05-18,105,3511091,1236044,6133.690214171005,749118.4865,4227452.67
2021-05-19,105,3277389,1112929,5830.056968789495,686874.5605,4328620.37
2021-05-20,108,3361908,1238876,8077.5770886450055,901960.1148,5177443.81
2021-05-21,100,3142226,1262945,8640.155896144504,935651.2722,5069503.49
2021-05-22,32,749535,511898,3296.317730797,365882.4745,2430467.6799999997
2021-05-25,101,3234305,1232894,7653.640104421,804756.022,4699609.44
2021-05-26,100,3309607,1138459,8151.042788942493,818474.7309999999,5510003.85
2021-05-27,101,3385441,1082871,7354.999081624501,703919.36,4650382.92
2021-05-28,96,3282877,1666519,9100.047401089496,1017616.8209999999,5281562.99
2021-05-29,26,826290,301921,1714.3752462614998,181613.948,1099328.75
2021-06-01,113,4168299,1212990,8556.266180920005,844661.208,5802748.16
2021-06-02,114,3982564,1057475,7229.290502623,747972.053,5015311.2299999995
2021-06-03,117,3861245,1188099,9119.918045401002,951975.0935000001,6281592.95
2021-06-04,101,3252991,1071973,8562.3146806515,902603.2295,5973257.93
2021-06-05,28,781195,440783,2964.6774570324997,330142.385,2042499.5
2021-06-07,113,3684866,1119353,7299.456226381,790484.65,5005686.09
2021-06-08,114,3791986,1077046,6787.4673639465,750883.17,5070972.05
2021-06-09,116,3785662,979381,8201.4133478245,887654.1295,457806592.53000003
2021-06-10,122,4140635,1260750,8142.1122806500025,900291.9335,186918491.53
2021-06-11,111,3644960,1711765,10242.870627549502,1087292.2895,7138656.98
2021-06-12,40,1236777,340757,1805.3945589745,192272.025,1301313.91
2021-06-14,124,4163706,1418358,7917.1897629015,919622.9245,5368534.87
2021-06-15,124,4179286,1492737,7902.9930538715,947574.22,5629000.84
2021-06-16,134,4049340,1520041,7768.254801304499,905266.5105,5687351.29
2021-06-17,129,4422627,1605083,8144.493458901,947212.9405,6094467.600000001
2021-06-18,120,4219082,1698038,9180.3001749825,1081794.4919999999,6670364.63
2021-06-19,35,997766,456343,2421.3216892709997,289982.429,1813400.9300000002
2021-06-21,124,4553407,1567836,6984.823634823497,847744.022,5751230.28
2021-06-22,127,4015938,1457830,7783.871988106498,867179.9505,5554751.71
2021-06-23,129,4184892,1258955,7797.898486375508,812736.438,6167796.58
2021-06-24,120,3855353,1427131,8037.689327774504,863093.6588000001,6119764.93
2021-06-25,112,3405341,1466625,8062.9513311460005,905602.8500999999,5974744.48
2021-06-26,2,586,97064,367.226476986,47823.566,177839.1
2021-06-28,107,3722227,1101834,5641.741745702006,645998.41,4143641.2
2021-06-29,107,3066134,1049944,5608.322064453002,626859.372,4819640.66
2021-07-01,116,3947185,1347963,8574.086778382996,927113.2694999999,6172473.6899999995
2021-07-02,94,2946526,1257058,7577.8433092469995,794811.574,5156972.069999999
2021-07-03,3,65668,105886,679.849404790998,79026.851,390014.44
2021-07-05,94,3713380,1156079,7289.353490244498,776316.3389,5548385.19
2021-07-06,102,3445191,1123346,6283.106469607501,713535.0101,4925385.67
2021-07-07,100,3022189,1048690,6378.631865401498,696273.016,5368589.7299999995
2021-07-08,103,3496640,1449800,8251.831763012502,886711.8485999999,5808240.2
2021-07-09,97,2846784,1525504,7568.221923032997,820469.4654,4980217.96
2021-07-10,2,932,151255,746.120407709,79540.931,425165.88
2021-07-12,102,3240921,1198753,6073.9056626595,650343.4891,5001404.72
2021-07-13,99,3259815,1116484,5791.604857115997,622713.9587000001,4910195.05
2021-07-14,89,2681736,1072389,5532.8803157135035,564396.205,4078392.64
2021-07-15,93,2974936,1205700,6396.100184372497,656496.6288,4960578.72
2021-07-16,90,2657323,1433331,6698.6551575455,722814.0997,4226880.92
2021-07-17,2,15047,29562,109.36373651,13672.318,42294.36
2021-07-19,94,2667338,1076973,5314.8867083955,599441.9763,4366737.95
2021-07-20,76,2112343,988349,5106.0738505615,547374.0615,3748061.86
2021-07-21,1,12,0,0.0,0.0,0.0
2021-07-22,86,2588551,945991,5744.5443958065,558464.2655,3966687.83
2021-07-23,79,2120356,1015412,6078.545893142,582644.3604,4068747.8000000003
2021-07-26,96,3181017,890059,5483.6235234695005,557858.0964,5002649.72
2021-07-27,94,2958285,826425,5335.5957916795005,569993.9594,4921635.0600000005
2021-07-28,102,3372045,1050282,6277.142010356,665999.4796,5850521.4
2021-07-29,90,2730867,1197950,6727.607015409998,745732.875,4964911.67
2021-07-30,79,2180465,1246537,5700.710522323998,673601.2045999999,4034875.0300000003
2021-07-31,1,6766,31634,153.757697343,18250.968,64971.38
2021-08-02,99,2909293,1026836,4960.870804051,592682.443,3982568.58
2021-08-03,100,3069378,1049594,6026.226656359001,646452.4734,4167224.41
2021-08-04,86,2494410,904157,4410.6045588715,491574.6014,3356124.67
2021-08-05,79,2449070,1189937,6119.914411404499,685872.5458,4172761.37
2021-08-06,77,2258244,1164537,5034.594148252,616280.909,3548641.5
2021-08-09,95,3414956,1111492,4957.1216883335,601460.7167999999,4395152.3100000005
2021-08-10,83,2279228,917247,4239.2748507565,512904.316,3327619.03
2021-08-11,98,2931146,1030414,4895.1097664725,577155.1082,4091282.0100000002
2021-08-12,90,2714448,1214022,5912.8834879485,689178.4517999999,4346739.3
2021-08-13,75,2104985,1290984,5540.97074223,653233.271,3707895.0300000003
2021-08-16,82,2266169,954733,4202.3679007025,488558.217,3023352.57
2021-08-17,90,2616537,1042059,5121.185599082501,598684.782,4017105.06
2021-08-18,89,2816874,1023113,4644.045059323,531658.601,3658303.32
2021-08-19,93,3076900,1343995,6558.2094132045,753311.0162000001,4702434.97
2021-08-20,73,2575768,1228909,5646.721784140999,647210.6922,4434324.23
2021-08-21,2,7461,16290,70.6131603225,7802.353,46023.03
2021-08-23,81,1766148,848705,4743.125572236,509123.286,2769232.15
2021-08-24,80,1882300,1047643,5380.2972438815,586495.71,3420297.48
2021-08-25,90,1846062,1083894,5105.7452913925,563616.537,3237723.65
2021-08-26,87,1941860,1465705,6669.050754555,719779.8616,3689573.62
2021-08-27,82,1712466,1534963,7101.7668688445,743551.9276,4097720.58
2021-08-28,1,39662,0,0.0,0.0,0.0
2021-08-30,91,1978666,1173022,5354.509521355,574584.337,3478848.99
2021-08-31,95,1988100,1559804,7731.6655578095,820162.611,4000443.94
2021-09-01,90,1898351,1007965,4913.155137359,555564.6364000001,3088478.73
2021-09-02,101,2050513,1219620,5608.355960499497,646851.425,3185909.54
2021-09-03,101,1913777,1656753,7354.371391561498,866935.6699999999,4016088.64
2021-09-04,2,2428,158847,550.875870241,74020.61,331187.72
2021-09-06,107,2546476,1216083,4768.4048964855,550806.172,3044464.66
2021-09-07,106,2313855,1477794,6543.5499854715,724949.917,4199361.42
2021-09-08,105,2181890,1450527,5554.420976363,621854.5299999999,3532222.52
2021-09-09,105,2343598,1634963,6332.7972096290005,721609.259,3671137.07
2021-09-10,90,1961366,2290103,7970.386820659,949657.574,4692809.5
2021-09-11,2,60225,99435,277.501840761,35848.299,196814.75
2021-09-13,106,2268308,1462498,4556.1147623815,537472.676,2771326.84
2021-09-14,121,2558506,1890800,6140.863189227997,729393.715,4049923.13
2021-09-15,108,2040986,1415488,5109.4201540015,589499.034,5321451.29
2021-09-16,102,2034943,1503776,5982.742032368,751047.247,3963705.69
2021-09-17,75,1345768,1244374,4749.101481936498,594086.925,2629561.74
2021-09-18,2,30448,73144,227.236678674,29160.992,176713.39
2021-09-20,88,1730098,1079896,4096.0031833645,543584.062,2441685.19
2021-09-21,99,2030365,1469534,6007.151803295,873229.118,3651967.5
2021-09-22,111,2139531,1483497,6113.032452753,789169.8005,3809661.3600000003
2021-09-23,109,2271463,1832842,7700.205542931334,1003115.2760000001,4449795.95
2021-09-24,95,1743388,2113192,7820.2144254440045,981078.9535000001,4447985.640000001
2021-09-25,1,33581,0,0.0,0.0,0.0
2021-09-26,1,179166,0,0.0,0.0,0.0
2021-09-27,101,1965270,1470879,5017.583203831402,756780.3523333333,2918822.4699999997
2021-09-28,114,2245393,1712063,7304.993830544997,981714.6404166667,4151952.44
2021-09-29,114,2404797,1626081,6168.467880659805,773239.2314318181,3750860.32
2021-09-30,1,31594,0,0.0,0.0,0.0
2021-10-01,105,1997834,2469001,8456.80897523661,1024461.7751850985,4524960.13
2021-10-02,2,617,249482,651.439426658,78308.3023814433,448102.93
2021-10-04,105,2230304,1511109,4726.3917269315425,600725.7103408962,3059984.77
2021-10-05,110,2311767,2099852,6382.807597486943,782495.7539810867,3636558.4699999997
2021-10-06,128,2626442,1889072,6161.831682679748,766768.0408444627,3554496.77
2021-10-07,126,2578060,2155253,7453.324494157848,934528.8744723264,3986933.92
2021-10-08,109,2414683,2377581,8091.648226590666,1005108.8151161616,4221267.71
2021-10-09,3,34758,228527,705.077990676,94370.605,486208.26
2021-10-11,126,2571588,1572366,4728.722008777888,626241.9386505311,2774994.2
2021-10-12,130,2354312,1937997,5923.897293840215,782464.427809169,3680668.4299999997
2021-10-13,122,2459789,1931322,6000.702871723879,694102.1734674242,3979095.96
2021-10-14,111,2219008,1953550,6807.038257206021,789173.979049495,3506136.95
2021-10-15,105,1738593,2143100,7482.221037364184,807043.096544697,3683331.08
2021-10-16,2,1433,149185,531.141115557,54635.961,249529.46
2021-10-18,113,1854664,1502663,5464.411041961555,559751.0310618686,2912526.9
2021-10-19,113,2178867,2169007,8638.25226055516,889472.8782666667,4010143.93
2021-10-20,127,2211549,1862338,6907.738723571735,756293.8280813132,4056403.54
2021-10-21,117,2367111,1802427,7074.4710009209775,765504.2028780302,3718590.97
2021-10-22,109,2078434,2295006,8151.785395179934,939030.9617934342,4232985.86
2021-10-23,5,35666,344316,1136.148630305,132857.3465,515674.59
2021-10-25,119,2110981,1653687,5298.970438521331,637156.8981388889,3279210.3
2021-10-26,131,2167725,1541276,5124.022709797063,633138.031714899,2989803.42
2021-10-27,131,2408654,1481820,4908.148326855959,575191.7272194444,2716086.21
2021-10-28,135,2454521,2077159,6945.008518745849,751685.218693254,3191613.31
2021-10-29,123,2392548,3005803,9271.086174239606,1013145.2807164142,4106502.85
2021-10-30,2,33661,0,0.0,0.0,0.0
2021-11-02,138,3458370,1993412,6742.7722401442325,702853.4760535352,3441892.3
2021-11-03,139,2653760,1912071,6363.667348694024,690876.0472401516,3442856.01
2021-11-04,143,3003838,1997484,6440.410397483345,764623.3953906567,3882692.72
2021-11-05,132,2736067,3061481,9306.49345359527,1158851.3240809885,5060994.54
2021-11-06,54,982589,753456,1981.920881242866,240128.2631739899,1406718.92
2021-11-08,144,3194682,1889735,5411.876738008974,645420.1108339466,3910662.22
2021-11-09,141,2997215,2646586,9020.542187131325,972071.1068841992,4788828.33
2021-11-10,137,2936898,1990380,6951.019863437405,754898.7660563132,3887742.5700000003
2021-11-11,4,1834,64562,244.250766028,23980.812,98261.72
2021-11-12,102,2164251,2069272,6312.7710325651105,732332.7091113636,3898031.2
2021-11-15,122,2842779,1746791,6010.16203250107,647112.7591523449,4057731.29
2021-11-16,128,2583059,2118405,8541.162851403691,877797.6893143217,4717973.89
2021-11-17,140,2970217,1844293,7098.031745688126,754737.2902259739,4413546.15
2021-11-18,131,2807779,2155806,8600.145276710888,936952.5459023088,4940999.93
2021-11-19,125,2456648,2333575,9121.964825027419,1039138.8662398991,4876515.58
2021-11-20,42,790682,766032,2439.7582584780002,301025.419,1207735.42
2021-11-22,125,2621163,2340575,6563.326079009817,880140.2723303391,3750935.58
2021-11-23,134,2593641,2248575,7295.435420157758,938294.9190098485,3964686.38
2021-11-24,126,2544082,1802604,6186.1307769837,774037.9617952021,3452063.87
2021-11-25,128,2625097,1716017,6393.192080692442,724577.7190272727,3345643.21
2021-11-26,114,2616321,2596191,8582.911347012723,1056298.1218525253,4195083.43
2021-11-27,9,119608,200644,613.816883166257,84410.88130505051,476502.79
2021-11-29,135,2640398,1655839,5403.9749675721705,694470.3023499999,3274720.79
2021-11-30,130,2642146,1890488,7288.251297596571,889895.1917456709,3842164.45
2021-12-01,134,2692275,1619121,6427.812123829005,775777.1038444805,3396742.33
2021-12-02,136,2810709,1853465,7715.600098127668,973156.638491414,3946005.09
2021-12-03,114,2468034,2028298,7884.587839977741,981711.5534608584,3909479.52
2021-12-04,2,618,186159,660.842395575,79560.718,398804.7
2021-12-06,133,2522440,1805784,6436.0053343607515,779773.3861977272,3626153.46
2021-12-07,134,2665278,1712791,7231.1503218718735,848309.7644795451,3562172.9299999997
2021-12-08,133,2584628,1516995,6752.680209486026,725354.9070363634,3319542.91
2021-12-09,124,2308001,1544250,7366.353653813014,771830.3337257575,3623357.24
2021-12-10,102,2008834,1748851,7992.584602933375,835270.4994818183,3958169.77
2021-12-11,2,470,225662,754.199081153,86169.131,461005.66
2021-12-13,140,3028319,1548967,6765.337420385768,726342.8534459596,3642998.1
2021-12-14,142,2616903,1391706,7861.623853092377,765339.2156517676,4649840.3
2021-12-15,136,2586170,1225298,6697.886675816448,709731.4708681818,4072693.8000000003
2021-12-16,132,2451464,1542327,7518.519349270317,854165.8095166666,4402535.12
2021-12-17,104,1795652,1714057,7180.750617891723,856228.0867898989,4016280.86
2021-12-20,127,2838397,1437909,5471.282595353688,676270.9735718975,3352842.95
2021-12-21,137,2642880,1657382,6688.467871261751,779174.2622070707,3832092.19
2021-12-22,132,2672064,1455013,6202.761161488405,755430.3690338384,3623037.26
2021-12-23,126,2416801,1718454,6854.780670049762,858215.7123567461,3966357.25
2021-12-24,113,1741363,1734770,6022.329358916628,820316.6829472223,3629622.91
2021-12-27,124,2617926,1830488,6090.774719381511,844194.5080849207,3897317.79
2021-12-28,120,2533196,2059511,7390.913762646152,1015912.2475221141,3971961.34
2021-12-29,115,2335002,1710683,5961.661085219471,845781.4755252526,3712028.48
2021-12-30,106,2294729,1706214,6556.180828805337,900484.8282815657,3707091.36
2022-01-03,111,2445333,1085936,5022.323967271884,604973.8632386364,3465345.4899999998
2022-01-04,108,2034469,1032325,6091.066938186415,653606.9261465366,4166041.06
2022-01-05,89,1726895,721676,4449.005133453164,457927.8981843431,3219883.44
2022-01-06,85,1561565,896317,5861.320916898458,589464.0092992424,3597859.9099999997
2022-01-07,81,1518855,987244,4959.416604293555,546574.3595568183,3015807.36
2022-01-10,107,2246081,1284325,4851.867113805931,591447.8995313131,3124877.63
2022-01-11,102,2478315,1237129,4889.148436439721,584525.5687411615,3206694.11
2022-01-12,102,2114187,1180605,4910.141568728273,562597.8878368686,3197715.41
2022-01-13,109,2239368,1554568,6592.133632372886,783385.5176515151,4289112.5
2022-01-14,89,1819836,1371114,6226.644782092356,711759.8153977273,3939964.3699999996
2022-08-10,1,17955232,0,0.0,0.0,0.0
2022-08-16,15,24864,1564,5.51044675,606.6279999999999,7714.460000000001
2022-08-17,46,648639,153271,900.8233060616831,87245.83772777778,731227.04
2022-08-18,72,1535976,353781,2687.981897335968,247269.8207404762,2135600.74
2022-08-19,70,1253113,395921,2944.7990606684193,262781.0584848485,2136707.3
2022-08-20,6,67002,593,14.290446261172,975.280590909092,14861.86
2022-08-22,84,1816870,400651,2816.561794138083,264132.83239343436,2249884.8
2022-08-23,86,1772212,479330,3342.1852468867137,294820.100774495,2602527.89
2022-08-24,86,1766058,757085,4175.609929649086,396846.25243423524,3106393.41
2022-08-25,90,1696949,1210975,6902.6339076803615,664798.8380848124,5206023.96
2022-08-26,87,1809566,1075185,6423.399545389223,623375.5954356783,4022202.75
2022-08-27,44,839150,324599,1411.3371716301099,161332.80124823234,1203075.7
2022-08-29,98,2203513,1194593,4838.025141909039,541479.9620108586,3369755.65
2022-08-30,105,2412698,1446125,5724.639029424174,622304.0959709596,3613020.18
2022-08-31,103,2645506,1152800,4241.896357691214,484903.40386728174,3033914.45
2022-09-01,103,2182329,1338855,5133.361503338445,576979.8225866968,3634789.76
2022-09-02,98,2132410,1444574,5046.371740510591,581156.7162545114,3263065.66
2022-09-03,55,1135249,490277,1810.532902551759,215471.63445946082,1425231.97
2022-09-05,112,2948984,1603726,6250.346849956275,683392.7155260202,4681129.890000001
2022-09-06,110,2536274,1349788,6152.787708885805,650138.4066462644,4640866.029999999
2022-09-07,117,2578248,1160560,5260.641156377827,572522.1634054566,3944873.67
2022-09-08,123,2789033,1622001,7391.612817618993,809354.7146893856,5007983.51
2022-09-09,117,2697877,1769172,7224.253144876413,828525.9683170574,4916182.98
2022-09-10,59,1145732,403345,1725.768662303141,194184.65076973653,1653486.44
2022-09-12,118,2605866,1519963,6698.56733225918,716035.5766824839,5810561.04
2022-09-13,124,3144026,1418763,6834.326454291907,699938.7540736478,5823884.48
2022-09-14,119,3213480,1310831,6595.042180053571,652203.4116046189,5672027.5
2022-09-15,120,2666285,1378022,7404.9865333678,692082.4994136365,5371628.96
2022-09-16,107,2301377,1567665,6944.4483369807485,690239.5609525254,4913161.33
2022-09-17,8,155271,69211,259.62758089843203,26593.012623232335,266688.02
2022-09-19,115,2672418,1281364,4594.373730055966,496119.8684878789,3289444.59
2022-09-20,113,2403952,1315594,4617.743907993445,515825.035415404,3766869.1
2022-09-21,117,2343975,1392918,4885.7586628725,533656.2365988835,3861600.85
2022-09-22,123,2530398,1641334,5824.472283747088,626013.0291108586,4185375.32
2022-09-23,99,2075660,2016268,6391.760591792814,716262.9378860847,4422341.12
2022-09-24,1,795,41282,126.575791464,14610.258,67673.44
2022-09-26,106,2625590,1197287,4285.444942904614,478421.62547485577,2812543.85
2022-09-27,116,2310970,1251171,4512.567810511482,476769.301096195,3286661.01
2022-09-28,111,2147913,1417298,5248.200225365492,534155.944216175,3935834.27
2022-09-29,122,2305728,1626616,6147.995954595121,651132.306114785,4698307.13
2022-10-01,31,621376,429131,1312.456521185,147503.52384210526,929477.58
2022-10-03,115,2834680,1680447,5991.316009277818,645078.4424209747,4526672.27
2022-10-04,117,2454974,1974897,7355.489147367294,760546.2870523582,4993479.67
2022-10-05,117,2341719,1383174,5313.181312196138,574821.1600211314,3745603.14
2022-10-06,119,2414705,2100696,7580.287086491727,853644.5010408199,4756871.07
2022-10-07,110,2306308,1714823,5564.912622590564,653963.0602768237,3119876.6
2022-10-08,34,559815,410535,1130.0447548440002,139957.53984210527,720097.78
2022-10-10,114,2712754,2474339,6533.492855643795,771288.6224839656,3405418.48
2022-10-11,124,2552054,2331699,6043.140035634797,723519.2716287954,3139240.25
2022-10-12,126,2345207,1999948,5725.8273611133645,607389.2867270971,3332265.01
2022-10-13,118,2452360,2035594,6522.857837013506,661461.0180738932,3722908.07
2022-10-14,117,3006732,2219950,7329.96183020825,714827.5794472203,4209744.01
2022-10-15,40,683595,801856,2359.5272686465,240454.66821052632,1308755.1400000001
2022-10-17,117,2430151,1921117,5811.962663368336,585015.4902428315,3896825.95
2022-10-18,131,2658623,2201162,6655.087474409136,689199.0187735552,4434802.79
2022-10-19,129,2511681,2039424,5827.615579065831,627617.3216916239,4396468.66
2022-10-20,124,2541082,2584624,7068.023491098026,781566.5814124772,4547966.65
2022-10-21,111,2130461,2689475,7362.971774377269,796361.7738501197,4593138.140000001
2022-10-24,118,2500386,1695137,5001.783606998327,532652.1867289683,3854473.67
2022-10-25,117,2411540,2132910,6400.182458798097,716469.50235956,4623471.1
2022-10-26,117,2450318,1652006,5086.260379161874,602751.7936154942,4781763.42
2022-10-27,119,2361336,1662728,5113.236538921843,623887.032409655,4540492.04
2022-10-28,102,2019875,2006382,5868.690238737983,727670.515577581,4814449.93
2022-10-31,88,1855031,1446563,4384.61612925935,543363.19384309,3792800.58
2022-11-02,111,2264570,1640017,4730.415346623726,596253.3206463269,3802485.34
2022-11-03,127,2681393,1591964,5432.602302862122,671151.2184366145,5011399.25
2022-11-04,116,2376318,2320960,7185.984016800801,917021.9085554883,5522657.7
2022-11-07,113,2381113,1597563,5085.659025914863,620361.536139012,4624944.94
2022-11-08,115,2431978,1647409,5287.719169248784,658973.354326189,4937020.36
2022-11-09,53,949904,890647,2822.172240204708,368638.625490576,2323903.73
2022-11-10,105,2278598,1478896,4527.5935200719805,614036.3074135988,3911506.07
2022-11-14,121,3272069,1658380,4633.139952483425,647008.0784130826,4226008.46
2022-11-15,137,2951189,2071719,6941.325954302533,856354.6504712775,5590716.75
2022-11-16,130,3628515,1893677,6087.94646763985,769366.382630951,5098334.97
2022-11-17,132,2911377,2008368,6567.257507496756,820056.7048645215,5186228.03
2022-11-18,114,2342916,2479549,7300.177570724832,938297.3644784407,5169762.8
2022-11-21,116,2705890,1833762,5821.993683443269,709158.8266210575,4710906.85
2022-11-22,103,2104587,1325653,4193.902665240743,518256.5376192706,3444208.77
2022-11-23,99,1991349,1257213,3679.358484543212,493862.28432583524,3221451.8899999997
2022-11-24,112,2224708,1631050,4878.342142648823,682556.9345982751,4393348.819999999
2022-11-25,85,1730352,1779353,4665.0507696547,691238.5451716334,3847940.36
2022-11-28,112,2690374,1536098,4430.607626486871,638540.2806765779,4175586.2700000005
2022-11-29,115,2541278,1409107,4476.25047449244,600141.7268239943,4176383.3500000006
2022-11-30,97,2180110,1054763,3446.3379104622372,458410.2925548998,3015270.86
2022-12-01,99,1984971,945800,3117.46989355079,421403.14253574464,2581980.2399999998
2022-12-02,90,1850387,1790665,5230.281761494253,744839.1394509901,3353023.9000000004
2022-12-05,97,2136175,975306,2989.164998001055,398973.2581534993,2213602.17
2022-12-06,100,2062662,965817,3089.666663619073,405173.7908597403,2611113.17
2022-12-07,100,2251745,1971123,5971.452749002837,803695.0589820707,4331734.47
2022-12-08,98,1994313,1519393,4482.238699658509,623958.7067464647,3375953.86
2022-12-09,85,1724767,1826347,4894.699715474997,708521.7422317821,3525327.61
2022-12-12,90,2060686,1267922,3408.577192837496,487137.7250555385,2407606.19
2022-12-13,94,2028477,1172696,3737.226350709017,516565.6637618885,2880056.1
2022-12-14,90,2117237,1168918,3844.206554637045,513633.68905584374,2954423.5999999996
2022-12-15,96,2090354,1373760,4546.883764926273,607437.7334914225,3658870.25
2022-12-16,37,1506273,1109741,3254.6184935883,448317.88715537166,2065637.6400000001
2022-12-19,95,1921887,1051065,2939.798427664896,409967.06519544614,2271118.42
2022-12-20,101,2458293,1374557,4284.925734984354,590339.2376203089,3253785.38
2022-12-21,95,1982115,1210526,3782.6945452200807,524454.4661491613,2719686.52
2022-12-22,102,1925822,1344308,5141.829094533162,657147.0680274246,3181682.1100000003
2022-12-23,90,2077866,1786764,5884.206337089058,784787.2404844037,3874175.5
2022-12-24,22,357753,160398,559.9855151175,72971.97823728094,449336.48
2022-12-26,91,1871803,1250593,4066.7984376142167,543614.0221039765,2711007.45
2022-12-27,96,2144452,1654966,4876.048783908269,684622.5237954726,3473403.63
2022-12-28,82,1817486,1220936,3393.807052217907,471894.0057331024,2527867.51
2022-12-29,80,1635002,1169421,3554.23897303766,479105.8522999536,2606436.41
2022-12-30,74,1402971,1293552,3443.328965998191,499335.05612397485,2473912.06
2023-01-02,78,1898116,1012598,2922.878190862224,387172.1313630367,2253015.68
2023-01-03,83,1648434,999691,3005.426964145041,400777.78546758177,2596833.75
2023-01-04,73,1521210,801130,2691.768607342866,325506.313205441,2177107.89
2023-01-05,68,1225962,946408,2809.015739578164,383232.0881255491,4937029.38
2023-01-06,58,1488580,843752,2363.6504045209613,326647.2544622093,1736815.76
2023-01-09,64,1248294,763182,2801.284013392011,333010.2555047999,2099264.9
2023-01-10,68,1118051,482862,2217.834234166662,242675.8700500599,1700881.44
2023-01-11,70,1126810,463594,2289.046088223349,238650.39517205264,1784856.37
2023-01-12,68,1117710,531174,2625.6969222382777,281522.8114941794,2151776.21
2023-01-13,63,1082831,761441,2977.080266894138,350133.2617451455,2374307.81
2023-01-16,83,1776192,675666,3183.370521366213,339677.12467582145,3840612.0
2023-01-17,81,1634661,815483,4233.635152338606,435972.0628091093,3618820.62
2023-01-18,81,1477739,733990,4567.244127948118,399497.6544962205,3543006.09
2023-01-19,73,1146876,641751,3905.9007105388073,362754.8983930387,2786197.28
2023-01-20,55,934538,738463,4331.47842411411,394107.82534179563,2926045.91
2023-01-23,58,1195039,533414,3101.79208812732,289251.20620883605,2245380.21
2023-01-24,61,1084678,459081,2800.204122200757,256516.08744780498,2403246.48
2023-01-25,60,1137930,496405,2632.634682205629,250497.18808629236,2166559.25
2023-01-26,80,1614168,832542,3871.4346584115438,397027.1801198704,2864508.91
2023-01-27,61,1102695,698878,3301.2386755337,338568.94799405045,2490006.46
2023-01-30,74,1670482,592093,3449.3666269904506,332437.57925016567,2429033.54
2023-01-31,52,981549,491134,2961.800380410627,287116.8815685489,2112749.67
2023-02-01,74,1324089,534675,3098.1446822618686,324815.95018233266,2284654.14
2023-02-02,50,1444144,428659,2407.0935817406307,248948.85744519054,1708549.05
2023-02-03,55,1117734,660559,3698.413626150403,370764.0154242661,2349518.38
2023-02-06,74,1613518,699883,3890.067931660337,384644.45516955643,2525088.66
2023-02-07,71,1229264,694877,3982.8474113336392,390669.74115463847,2343242.4899999998
2023-02-08,72,1402384,602833,3959.776066770407,358705.1413788012,2374995.93
2023-02-09,76,1615128,797525,5698.011363687965,501441.83907866443,2928854.69
2023-02-10,33,646451,563408,3900.895729688502,347535.30749909626,1864557.68
2023-02-13,78,1476641,638085,4510.711880130219,377209.5303787879,2878832.47
2023-02-14,79,1462322,581359,3998.350485626069,353375.8064479168,3496076.2
2023-02-15,84,1937344,751482,5303.308567238629,430520.1191890172,3485511.27
2023-02-16,87,1757031,959581,6443.113960680308,549513.353887215,4611084.27
2023-02-17,71,1415047,1323971,7947.2578201603565,705094.273481241,4916405.1899999995
2023-02-20,88,1744403,832310,5256.082972353124,459375.5060717532,3740039.58
2023-02-21,85,1787731,789720,6351.472011968084,517570.46832499997,4081340.5700000003
2023-02-22,81,1587857,734264,5150.244786224677,453498.6028055555,6422550.99
2023-02-23,77,1528159,803112,5051.529212235458,473176.84697828285,4032233.27
2023-02-24,61,1177266,849830,4842.033454633546,495401.62841969694,3289038.0700000003
2023-02-27,78,1814740,598982,4350.352924831508,403467.29140046897,3123582.62
2023-02-28,77,1794647,670202,4820.728861105247,452923.25625083357,3461474.66
2023-03-01,88,1699661,705119,4935.518631036854,484671.4144166306,3272948.01
2023-03-02,72,1415714,769983,5612.49693939013,517368.780316847,3318809.13
2023-03-03,66,1187482,642518,4499.794733308609,406284.3353170996,2736146.27
2023-03-06,71,1427623,674503,5165.237623619963,430549.17250981246,2696857.27
2023-03-07,63,1170581,462637,3358.904165461401,287500.1906421356,1853411.79
2023-03-08,78,1917093,728133,4940.513520858366,430346.07779949484,2833820.83
2023-03-09,82,1506858,915854,5436.323498658129,546605.464296872,3425229.0
2023-03-10,63,1153725,847341,4839.05977491027,482226.83569969016,2833361.63
2023-03-13,73,1590434,720321,4408.6181934133565,429587.3151309842,2906215.21
2023-03-14,68,1349727,694779,4468.747144071622,402925.90897108056,2531910.94
2023-03-15,85,1661903,700927,4066.098431083907,380755.30279603176,2259933.95
2023-03-16,75,1426462,941058,5097.505682119081,499575.5118149584,2645644.98
2023-03-17,67,1294804,1344904,6909.354826548806,690901.3976903558,3498959.35
2023-03-20,82,1935518,979264,4956.437265068423,500132.17738594406,2861856.7800000003
